sample	Subset
Q86YE8.143...193	G6
Q86YE8.206...233	G6
Q86YE8.259...297	G6
Q86YE8.311...339	G6
Q86YE8.370...414	G6
Q86YE8.439...478	G6
Q86YE8.500...526	G6
Q86YE8.528...591	G6
Q86YE8.606...637	G6
Q8IVC4.266...305	G6
Q8IVC4.325...373	G6
Q8IVC4.379...411	G6
Q8IVP9.153...171	G6
Q8IVP9.236...294	G6
Q8IVP9.300...338	G6
Q8IVP9.342...387	G6
Q8IW36.212...234	G6
Q8IW36.262...286	G6
Q8IW36.326...360	G6
Q8IW36.400...440	G6
Q8IW36.461...482	G6
Q8IWS0.11...37	G6
Q8IWS0.127...144	G6
Q8IWS0.164...192	G6
Q8IWY8.738...823	G6
Q8IYB9.194...236	G6
Q8IYB9.249...279	G6
Q8IYB9.337...358	G6
Q8IYB9.369...405	G6
Q8IYB9.416...445	G6
Q8IYB9.486...522	G6
Q8IYB9.571...602	G6
Q8IYB9.621...644	G6
Q8IYI8.219...249	G6
Q8IYI8.268...294	G6
Q8IYI8.296...379	G6
Q8IYI8.394...434	G6
Q8IYI8.452...494	G6
Q8IYN0.209...233	G6
Q8IYN0.260...281	G6
Q8IYN0.318...356	G6
Q8IYN0.380...397	G6
Q8IYN0.407...437	G6
Q8IYN0.458...483	G6
Q8IYN0.487...506	G6
Q8IYX0.248...278	G6
Q8IYX0.296...336	G6
Q8IYX0.349...382	G6
Q8IZ26.306...345	G6
Q8IZ26.358...420	G6
Q8IZ26.424...466	G6
Q8IZ26.473...507	G6
Q8IZ26.524...549	G6
Q8IZC7.241...264	G6
Q8IZC7.292...341	G6
Q8IZC7.396...421	G6
Q8IZU3.202...230	G6
Q8N0Y2.200...220	G6
Q8N0Y2.250...273	G6
Q8N141.177...207	G6
Q8N141.240...287	G6
Q8N141.345...386	G6
Q8N141.411...459	G6
Q8N141.473...523	G6
Q8N143.370...395	G6
Q8N184.307...345	G6
Q8N184.364...412	G6
Q8N184.421...456	G6
Q8N184.468...499	G6
Q8N184.524...563	G6
Q8N184.580...608	G6
Q8N184.615...627	G6
Q8N1G0.967...990	G6
Q8N1W2.483...522	G6
Q8N2I2.205...235	G6
Q8N2I2.270...311	G6
Q8N2I2.329...364	G6
Q8N2I2.412...446	G6
Q8N2R0.235...285	G6
Q8N393.544...590	G6
Q8N393.736...751	G6
Q8N3J2.34...52	G6
Q8N3J9.5...43	G6
Q8N3J9.67...122	G6
Q8N3J9.136...165	G6
Q8N3J9.223...252	G6
Q8N3Z6.328...362	G6
Q8N4W9.287...300	G6
Q8N4W9.320...369	G6
Q8N4W9.389...418	G6
Q8N4W9.435...465	G6
Q8N4W9.602...633	G6
Q8N4W9.645...671	G6
Q8N4W9.695...742	G6
Q8N4W9.811...847	G6
Q8N4W9.865...893	G6
Q8N543.318...338	G6
Q8N587.197...227	G6
Q8N587.425...468	G6
Q8N5Y2.6...21	G6
Q8N720.250...280	G6
Q8N720.301...328	G6
Q8N720.379...421	G6
Q8N782.11...52	G6
Q8N782.88...123	G6
Q8N782.141...176	G6
Q8N7K0.218...248	G6
Q8N7K0.254...289	G6
Q8N7K0.301...331	G6
Q8N7K0.339...392	G6
Q8N7K0.407...432	G6
Q8N7K0.446...473	G6
Q8N7K0.525...541	G6
Q8N7K0.564...589	G6
Q8N7K0.618...643	G6
Q8N7M2.228...263	G6
Q8N7M2.281...306	G6
Q8N7M2.401...411	G6
Q8N7M2.429...440	G6
Q8N7M2.458...510	G6
Q8N7M2.513...553	G6
Q8N7M2.565...623	G6
Q8N7M2.646...665	G6
Q8N7Q3.199...247	G6
Q8N7Q3.256...296	G6
Q8N7Q3.307...318	G6
Q8N7Q3.332...360	G6
Q8N7Q3.401...449	G6
Q8N7Q3.468...494	G6
Q8N7Q3.534...571	G6
Q8N823.284...301	G6
Q8N823.356...375	G6
Q8N823.394...444	G6
Q8N823.457...503	G6
Q8N823.555...582	G6
Q8N823.596...629	G6
Q8N823.672...684	G6
Q8N859.320...348	G6
Q8N859.364...394	G6
Q8N895.72...94	G6
Q8N895.525...552	G6
Q8N8C0.8...46	G6
Q8N8C0.73...97	G6
Q8N8E2.379...387	G6
Q8N8J6.208...235	G6
Q8N8J6.282...310	G6
Q8N8J6.331...381	G6
Q8N8J6.406...447	G6
Q8N8J6.465...515	G6
Q8N8J6.534...559	G6
Q8N8J6.573...616	G6
Q8N8J6.668...688	G6
Q8N8J6.702...727	G6
Q8N8L2.84...111	G6
Q8N8L2.145...220	G6
Q8N8L2.234...284	G6
Q8N8L2.286...325	G6
Q8N8L2.344...390	G6
Q8N8Y5.90...123	G6
Q8N8Y5.128...159	G6
Q8N8Z8.239...274	G6
Q8N8Z8.327...346	G6
Q8N8Z8.388...413	G6
Q8N8Z8.474...520	G6
Q8N8Z8.545...589	G6
Q8N8Z8.599...630	G6
Q8N8Z8.648...676	G6
Q8N972.145...183	G6
Q8N972.206...242	G6
Q8N972.248...288	G6
Q8N972.303...332	G6
Q8N972.348...377	G6
Q8N972.386...422	G6
Q8N972.444...492	G6
Q8N972.504...535	G6
Q8N972.556...582	G6
Q8N972.600...631	G6
Q8N988.150...179	G6
Q8N988.205...252	G6
Q8N988.368...415	G6
Q8N9F8.183...202	G6
Q8N9F8.214...247	G6
Q8N9F8.259...287	G6
Q8N9F8.330...363	G6
Q8N9F8.376...406	G6
Q8N9F8.474...515	G6
Q8N9K5.211...240	G6
Q8N9K5.255...291	G6
Q8N9K5.297...330	G6
Q8N9K5.352...398	G6
Q8N9K5.401...441	G6
Q8N9K5.452...496	G6
Q8N9N8.1...21	G6
Q8N9Z0.227...251	G6
Q8N9Z0.270...299	G6
Q8N9Z0.312...344	G6
Q8N9Z0.373...410	G6
Q8NA42.158...204	G6
Q8NA42.220...284	G6
Q8NA42.293...325	G6
Q8NA42.343...378	G6
Q8NA42.427...461	G6
Q8NAP3.1030...1042	G6
Q8NB42.347...376	G6
Q8NB42.387...423	G6
Q8NB42.433...462	G6
Q8NB42.479...508	G6
Q8NB42.520...560	G6
Q8NB50.149...171	G6
Q8NB50.230...253	G6
Q8NB50.267...297	G6
Q8NB50.551...573	G6
Q8NB50.670...692	G6
Q8NB50.704...724	G6
Q8NB50.730...765	G6
Q8NB50.780...804	G6
Q8NB50.839...872	G6
Q8NB78.10...49	G6
Q8NBF1.252...279	G6
Q8NC26.391...403	G6
Q8NCK3.131...170	G6
Q8NCK3.200...249	G6
Q8NCK3.262...288	G6
Q8NCK3.341...387	G6
Q8NCN2.424...456	G6
Q8NDP4.206...258	G6
Q8NDP4.269...305	G6
Q8NDP4.316...351	G6
Q8NDP4.364...397	G6
Q8NDP4.422...463	G6
Q8NDQ6.214...229	G6
Q8NDQ6.294...301	G6
Q8NDQ6.321...349	G6
Q8NDQ6.351...366	G6
Q8NDQ6.429...453	G6
Q8NDQ6.469...486	G6
Q8NDQ6.500...527	G6
Q8NDQ6.550...566	G6
Q8NDQ6.624...651	G6
Q8NDW4.374...411	G6
Q8NDW4.421...453	G6
Q8NDW4.470...501	G6
Q8NDW4.518...556	G6
Q8NEA6.401...418	G6
Q8NEA6.438...465	G6
Q8NEA9.47...76	G6
Q8NEA9.84...106	G6
Q8NEK5.315...344	G6
Q8NEM1.183...210	G6
Q8NEM1.239...256	G6
Q8NEM1.269...288	G6
Q8NEM1.342...368	G6
Q8NEM1.393...424	G6
Q8NEM1.430...463	G6
Q8NEP9.221...261	G6
Q8NEP9.281...328	G6
Q8NEP9.347...378	G6
Q8NEP9.481...535	G6
Q8NEP9.553...576	G6
Q8NEP9.578...615	G6
Q8NF99.300...381	G6
Q8NF99.397...423	G6
Q8NF99.431...465	G6
Q8NF99.475...506	G6
Q8NFU5.325...342	G6
Q8NHY6.423...456	G6
Q8NHY6.490...535	G6
Q8NHY6.555...599	G6
Q8NHY6.608...640	G6
Q8NHY6.657...687	G6
Q8NHY6.691...726	G6
Q8NHY6.739...794	G6
Q8NI51.336...368	G6
Q8NI51.386...409	G6
Q8NI51.482...518	G6
Q8TA94.210...250	G6
Q8TA94.271...316	G6
Q8TA94.338...382	G6
Q8TA94.401...430	G6
Q8TAF7.191...227	G6
Q8TAF7.247...340	G6
Q8TAF7.351...385	G6
Q8TAF7.399...432	G6
Q8TAF7.462...503	G6
Q8TAQ5.143...168	G6
Q8TAQ5.183...214	G6
Q8TAQ5.223...258	G6
Q8TAQ5.273...299	G6
Q8TAQ5.319...345	G6
Q8TAQ5.357...366	G6
Q8TAQ5.383...411	G6
Q8TAQ5.424...458	G6
Q8TAQ5.470...505	G6
Q8TAQ5.568...607	G6
Q8TAQ5.624...652	G6
Q8TAU3.289...316	G6
Q8TAU3.368...388	G6
Q8TAU3.402...434	G6
Q8TAU3.442...478	G6
Q8TAU3.481...513	G6
Q8TAU3.521...568	G6
Q8TAW3.288...316	G6
Q8TAW3.475...498	G6
Q8TAX0.193...252	G6
Q8TB69.222...242	G6
Q8TB69.338...368	G6
Q8TB69.378...411	G6
Q8TB69.425...458	G6
Q8TB69.478...511	G6
Q8TB69.516...536	G6
Q8TBJ5.322...364	G6
Q8TBJ5.394...437	G6
Q8TBZ5.187...222	G6
Q8TBZ5.233...285	G6
Q8TBZ5.296...332	G6
Q8TBZ5.344...371	G6
Q8TBZ5.379...412	G6
Q8TBZ5.433...460	G6
Q8TBZ5.462...476	G6
Q8TBZ5.493...530	G6
Q8TBZ8.142...176	G6
Q8TBZ8.190...220	G6
Q8TBZ8.240...289	G6
Q8TBZ8.310...356	G6
Q8TBZ8.504...531	G6
Q8TC21.258...290	G6
Q8TC21.311...350	G6
Q8TC21.370...399	G6
Q8TC21.409...440	G6
Q8TC21.451...486	G6
Q8TCJ0.53...81	G6
Q8TCN5.62...87	G6
Q8TD23.220...235	G6
Q8TD23.256...294	G6
Q8TD23.312...348	G6
Q8TD23.367...393	G6
Q8TD23.401...419	G6
Q8TD23.431...469	G6
Q8TD23.484...517	G6
Q8TD23.535...552	G6
Q8TD94.213...267	G6
Q8TF20.90...117	G6
Q8TF20.204...251	G6
Q8TF20.258...296	G6
Q8TF20.317...342	G6
Q8TF20.348...366	G6
Q8TF20.377...409	G6
Q8TF20.487...517	G6
Q8TF20.579...616	G6
Q8TF20.800...833	G6
Q8TF20.850...876	G6
Q8TF32.207...234	G6
Q8TF32.251...279	G6
Q8TF32.286...326	G6
Q8TF32.376...415	G6
Q8TF32.439...483	G6
Q8TF32.506...527	G6
Q8TF39.443...477	G6
Q8TF39.639...679	G6
Q8TF45.226...274	G6
Q8TF45.295...336	G6
Q8TF45.395...443	G6
Q8TF45.474...514	G6
Q8TF45.532...558	G6
Q8TF45.586...630	G6
Q8TF47.363...396	G6
Q8TF47.505...538	G6
Q8TF47.569...602	G6
Q8TF47.608...635	G6
Q8WTR7.211...235	G6
Q8WTR7.324...384	G6
Q8WTR7.427...438	G6
Q8WTR7.467...511	G6
Q8WTR7.573...613	G6
Q8WTR7.642...674	G6
Q8WTR7.719...751	G6
Q8WTR7.761...796	G6
Q8WUB8.89...122	G6
Q8WV37.260...294	G6
Q8WV37.308...334	G6
Q8WV37.352...439	G6
Q8WV37.451...493	G6
Q8WV37.503...529	G6
Q8WVM7.6...49	G6
Q8WXB4.455...498	G6
Q8WXB4.506...543	G6
Q8WXB4.563...607	G6
Q8WXB4.638...675	G6
Q8WXB4.705...742	G6
Q8WYH8.152...181	G6
Q92618.38...64	G6
Q92664.63...68	G6
Q92664.168...197	G6
Q92664.269...296	G6
Q92670.359...390	G6
Q92681.51...76	G6
Q92698.8...46	G6
Q92731.167...185	G6
Q92772.6...38	G6
Q92833.45...59	G6
Q92913.16...41	G6
Q969J2.329...363	G6
Q969J2.491...540	G6
Q969K3.55...74	G6
Q969W8.197...209	G6
Q969W8.221...237	G6
Q969W8.251...292	G6
Q969W8.306...347	G6
Q96A72.16...42	G6
Q96AV8.21...69	G6
Q96B26.1...22	G6
Q96BR6.265...337	G6
Q96BR6.358...377	G6
Q96BR6.408...438	G6
Q96C28.296...327	G6
Q96C55.120...156	G6
Q96CK0.502...544	G6
Q96CK0.578...609	G6
Q96CX3.15...46	G6
Q96CX3.72...98	G6
Q96CX3.103...121	G6
Q96CX3.139...172	G6
Q96CX3.231...261	G6
Q96EG3.275...305	G6
Q96EG3.421...455	G6
Q96FI4.368...386	G6
Q96FQ6.35...65	G6
Q96G28.177...192	G6
Q96GC6.580...608	G6
Q96GE5.245...277	G6
Q96GE5.288...320	G6
Q96GE5.327...366	G6
Q96GE5.372...444	G6
Q96GE5.468...515	G6
Q96GE5.551...581	G6
Q96GE5.599...633	G6
Q96H40.211...235	G6
Q96H40.262...286	G6
Q96H40.356...402	G6
Q96HQ0.210...237	G6
Q96HQ0.314...343	G6
Q96HQ0.366...394	G6
Q96HQ0.418...466	G6
Q96I27.138...188	G6
Q96I27.207...245	G6
Q96IR2.296...335	G6
Q96IR2.354...400	G6
Q96IR2.410...446	G6
Q96IR2.456...486	G6
Q96IR2.499...545	G6
Q96IR2.611...652	G6
Q96IR2.662...706	G6
Q96IR2.726...757	G6
Q96IR2.826...851	G6
Q96IR2.915...936	G6
Q96IS3.7...44	G6
Q96JB3.574...601	G6
Q96JC4.190...214	G6
Q96JC4.243...277	G6
Q96JC4.295...334	G6
Q96JC4.348...387	G6
Q96JC4.406...453	G6
Q96JC4.469...498	G6
Q96JF6.130...165	G6
Q96JF6.185...231	G6
Q96JF6.307...341	G6
Q96JF6.390...420	G6
Q96JF6.437...472	G6
Q96JF6.491...531	G6
Q96JF6.551...605	G6
Q96JF6.656...688	G6
Q96JF6.702...732	G6
Q96JF6.766...807	G6
Q96JL9.475...496	G6
Q96JL9.504...541	G6
Q96JL9.555...599	G6
Q96K30.96...115	G6
Q96K58.154...181	G6
Q96K58.576...594	G6
Q96K75.205...229	G6
Q96K75.296...327	G6
Q96K75.341...382	G6
Q96KM6.427...436	G6
Q96LI5.1...44	G6
Q96LW1.251...279	G6
Q96LW1.303...335	G6
Q96LW1.365...420	G6
Q96LW1.438...467	G6
Q96LW1.514...557	G6
Q96LW1.572...600	G6
Q96LW4.1...28	G6
Q96LW9.239...268	G6
Q96LW9.286...321	G6
Q96MR9.406...425	G6
Q96MR9.446...468	G6
Q96MR9.491...540	G6
Q96MR9.651...693	G6
Q96MR9.735...773	G6
Q96MU6.299...323	G6
Q96MU6.351...401	G6
Q96MU6.411...439	G6
Q96MU6.485...513	G6
Q96MU6.564...592	G6
Q96MU6.622...661	G6
Q96MU6.704...727	G6
Q96MX3.199...231	G6
Q96MX3.320...339	G6
Q96MX3.456...479	G6
Q96N20.162...211	G6
Q96N22.201...224	G6
Q96N22.339...357	G6
Q96N22.365...406	G6
Q96N22.425...480	G6
Q96N22.497...523	G6
Q96N22.535...589	G6
Q96N22.614...630	G6
Q96N38.147...172	G6
Q96N38.193...219	G6
Q96N38.226...265	G6
Q96N38.322...358	G6
Q96N38.365...405	G6
Q96N38.423...462	G6
Q96N38.480...508	G6
Q96N58.283...304	G6
Q96N58.315...358	G6
Q96N58.377...426	G6
Q96N58.443...467	G6
Q96N58.507...540	G6
Q96N58.558...586	G6
Q96N77.271...300	G6
Q96N77.326...378	G6
Q96N77.396...423	G6
Q96ND8.263...299	G6
Q96ND8.354...389	G6
Q96ND8.408...453	G6
Q96ND8.466...497	G6
Q96NG5.149...197	G6
Q96NG5.295...338	G6
Q96NG5.343...381	G6
Q96NG8.234...278	G6
Q96NG8.297...374	G6
Q96NG8.388...422	G6
Q96NG8.424...438	G6
Q96NI8.220...262	G6
Q96NI8.275...311	G6
Q96NI8.327...356	G6
Q96NI8.374...401	G6
Q96NI8.475...505	G6
Q96NJ3.337...392	G6
Q96NJ3.405...436	G6
Q96NJ3.490...522	G6
Q96NJ3.537...569	G6
Q96NJ6.149...178	G6
Q96NJ6.257...330	G6
Q96NJ6.340...373	G6
Q96NJ6.379...411	G6
Q96NJ6.471...497	G6
Q96NL3.207...236	G6
Q96NL3.254...288	G6
Q96NL3.309...350	G6
Q96NL3.367...398	G6
Q96NL3.415...443	G6
Q96NL3.455...484	G6
Q96NL3.493...515	G6
Q96NL3.535...577	G6
Q96PE6.236...260	G6
Q96PE6.332...344	G6
Q96PE6.393...423	G6
Q96PQ6.246...276	G6
Q96PQ6.299...319	G6
Q96PQ6.426...449	G6
Q96PQ6.502...539	G6
Q96PY6.631...651	G6
Q96QT6.4...54	G6
Q96RE9.282...305	G6
Q96RE9.346...373	G6
Q96RE9.391...420	G6
Q96RE9.490...537	G6
Q96SE7.277...297	G6
Q96SE7.317...345	G6
Q96SE7.348...386	G6
Q96SE7.398...429	G6
Q96SE7.454...472	G6
Q96SE7.484...498	G6
Q96SE7.506...536	G6
Q96SE7.542...579	G6
Q96SE7.602...691	G6
Q96SE7.704...733	G6
Q96SE7.740...784	G6
Q96SK3.112...153	G6
Q96SK3.165...193	G6
Q96SK3.213...242	G6
Q96SK3.274...303	G6
Q96SK3.307...322	G6
Q96SK3.420...460	G6
Q96SK3.502...534	G6
Q96SK3.557...573	G6
Q96SK3.647...680	G6
Q96SQ5.403...427	G6
Q96SQ5.445...493	G6
Q96SR6.362...411	G6
Q96SR6.473...517	G6
Q99592.419...446	G6
Q99676.299...316	G6
Q99676.330...355	G6
Q99676.372...402	G6
Q99676.421...454	G6
Q99676.466...497	G6
Q99676.500...538	G6
Q99676.553...623	G6
Q99676.640...677	G6
Q99676.698...737	G6
Q99684.315...347	G6
Q99684.368...389	G6
Q99708.437...460	G6
Q9BR84.318...342	G6
Q9BR84.356...387	G6
Q9BR84.402...455	G6
Q9BRH9.270...305	G6
Q9BRH9.317...388	G6
Q9BRH9.513...536	G6
Q9BRR0.317...323	G6
Q9BRR0.395...420	G6
Q9BRR0.435...502	G6
Q9BS31.195...211	G6
Q9BS31.265...283	G6
Q9BS31.333...362	G6
Q9BS31.387...432	G6
Q9BS34.222...290	G6
Q9BS34.303...332	G6
Q9BS34.336...374	G6
Q9BSG1.234...277	G6
Q9BSG1.290...328	G6
Q9BSG1.335...408	G6
Q9BSK1.183...200	G6
Q9BSK1.218...251	G6
Q9BSK1.261...296	G6
Q9BSK1.305...337	G6
Q9BU19.411...430	G6
Q9BU19.457...469	G6
Q9BUL9.76...85	G6
Q9BUY5.284...324	G6
Q9BUY5.338...375	G6
Q9BUY5.424...461	G6
Q9BUY5.471...503	G6
Q9BWE0.412...443	G6
Q9BWE0.479...514	G6
Q9BWM5.199...218	G6
Q9BWM5.378...403	G6
Q9BWM5.473...500	G6
Q9BX26.466...491	G6
Q9BX82.221...251	G6
Q9BX82.309...337	G6
Q9BX82.395...424	G6
Q9BX82.438...469	G6
Q9BX82.480...516	G6
Q9BXK1.180...202	G6
Q9BXU7.175...201	G6
Q9BY31.350...377	G6
Q9BY31.387...421	G6
Q9BY31.438...463	G6
Q9BY31.473...509	G6
Q9BY31.527...555	G6
Q9BY31.610...627	G6
Q9BY31.740...765	G6
Q9BY31.784...820	G6
Q9BY31.834...867	G6
Q9BYN7.639...660	G6
Q9BZE0.229...247	G6
Q9C086.48...65	G6
Q9C0C9.350...365	G6
Q9C0F3.142...170	G6
Q9C0F3.273...318	G6
Q9C0F3.328...367	G6
Q9C0K0.72...94	G6
Q9C0K0.793...821	G6
Q9C0K0.838...867	G6
Q9GZX5.201...219	G6
Q9GZX5.243...271	G6
Q9GZX5.286...327	G6
Q9GZX5.357...392	G6
Q9GZX5.403...437	G6
Q9H0D2.174...213	G6
Q9H0M4.1...21	G6
Q9H0M5.196...232	G6
Q9H0M5.259...289	G6
Q9H0M5.297...306	G6
Q9H0M5.320...346	G6
Q9H0M5.388...428	G6
Q9H0M5.446...488	G6
Q9H0M5.527...566	G6
Q9H0M5.581...609	G6
Q9H0M5.628...656	G6
Q9H0M5.697...727	G6
Q9H116.450...477	G6
Q9H165.784...814	G6
Q9H2S9.247...271	G6
Q9H4T2.236...256	G6
Q9H4T2.291...332	G6
Q9H4Z2.617...649	G6
Q9H4Z3.100...137	G6
Q9H5H4.352...382	G6
Q9H5P4.451...466	G6
Q9H5V7.124...150	G6
Q9H609.41...60	G6
Q9H6E5.652...674	G6
Q9H707.318...343	G6
Q9H7B2.79...108	G6
Q9H7R0.226...241	G6
Q9H7R0.258...301	G6
Q9H7R0.318...342	G6
Q9H7R0.430...461	G6
Q9H7R0.494...523	G6
Q9H7R5.181...208	G6
Q9H7R5.223...253	G6
Q9H7R5.261...297	G6
Q9H7R5.314...351	G6
Q9H7R5.370...395	G6
Q9H7R5.428...467	G6
Q9H7R5.489...531	G6
Q9H7R5.552...637	G6
Q9H871.7...23	G6
Q9H8G1.205...233	G6
Q9H8G1.256...280	G6
Q9H8G1.286...322	G6
Q9H8G1.410...443	G6
Q9H8G1.454...490	G6
Q9H8X2.38...66	G6
Q9H963.37...81	G6
Q9H963.89...126	G6
Q9H9D4.386...411	G6
Q9HAH1.171...203	G6
Q9HAH1.221...246	G6
Q9HAH1.301...320	G6
Q9HAH1.427...450	G6
Q9HAW4.247...261	G6
Q9HAZ2.331...356	G6
Q9HAZ2.422...449	G6
Q9HBT7.447...484	G6
Q9HBT7.506...529	G6
Q9HBT7.560...627	G6
Q9HBT7.683...713	G6
Q9HCG1.257...289	G6
Q9HCG1.339...368	G6
Q9HCG1.375...409	G6
Q9HCG1.421...455	G6
Q9HCG1.507...544	G6
Q9HCG1.563...592	G6
Q9HCG1.612...638	G6
Q9HCG1.650...699	G6
Q9HCG1.702...746	G6
Q9HCG1.768...804	G6
Q9HCK0.317...344	G6
Q9HCL3.232...275	G6
Q9HCL3.292...321	G6
Q9HCL3.352...386	G6
Q9HCL3.442...473	G6
Q9HCX3.362...397	G6
Q9HCX3.414...439	G6
Q9HCX3.456...505	G6
Q9HCX3.598...642	G6
Q9HCZ1.378...441	G6
Q9HCZ1.477...527	G6
Q9HCZ1.546...593	G6
Q9HCZ1.611...638	G6
Q9HCZ1.656...667	G6
Q9NP98.1...28	G6
Q9NPC7.297...343	G6
Q9NPC7.357...388	G6
Q9NPF5.43...65	G6
Q9NQW6.63...80	G6
Q9NQX0.544...574	G6
Q9NQX1.341...360	G6
Q9NQX1.506...536	G6
Q9NQX1.553...581	G6
Q9NQX6.131...168	G6
Q9NQX6.209...242	G6
Q9NQX6.260...283	G6
Q9NQX6.317...372	G6
Q9NQX6.416...447	G6
Q9NQZ8.126...148	G6
Q9NQZ8.226...257	G6
Q9NQZ8.272...304	G6
Q9NQZ8.449...478	G6
Q9NR11.283...299	G6
Q9NR11.312...352	G6
Q9NR11.419...469	G6
Q9NR55.52...71	G6
Q9NRG0.55...73	G6
Q9NRY2.21...44	G6
Q9NSC2.723...738	G6
Q9NSD4.184...200	G6
Q9NSD4.287...323	G6
Q9NSD4.341...366	G6
Q9NSJ1.74...100	G6
Q9NSJ1.120...147	G6
Q9NSJ1.185...222	G6
Q9NSJ1.261...300	G6
Q9NSJ1.352...373	G6
Q9NSJ1.392...418	G6
Q9NTI5.1271...1301	G6
Q9NTW7.139...166	G6
Q9NTW7.196...242	G6
Q9NTW7.316...345	G6
Q9NTW7.430...456	G6
Q9NUA8.955...1006	G6
Q9NV72.362...396	G6
Q9NX65.528...555	G6
Q9NX65.665...695	G6
Q9NXR8.163...181	G6
Q9NXT0.177...217	G6
Q9NXV6.138...160	G6
Q9NYT6.299...348	G6
Q9NYT6.367...403	G6
Q9NYT6.413...447	G6
Q9NYT6.501...537	G6
Q9NYT6.557...607	G6
Q9NYT6.618...652	G6
Q9NYT6.673...736	G6
Q9NYT6.750...778	G6
Q9NYW8.275...310	G6
Q9NYW8.318...350	G6
Q9NYW8.367...394	G6
Q9NYW8.412...441	G6
Q9NYW8.457...492	G6
Q9NYW8.568...603	G6
Q9NYW8.616...647	G6
Q9NYW8.655...689	G6
Q9NZL3.208...242	G6
Q9NZL3.262...305	G6
Q9NZL3.358...382	G6
Q9NZL3.389...412	G6
Q9NZL3.423...454	G6
Q9NZL3.461...499	G6
Q9NZL3.518...552	G6
Q9NZL3.575...607	G6
Q9NZL3.665...685	G6
Q9NZV7.369...394	G6
Q9P016.16...40	G6
Q9P0L1.386...420	G6
Q9P0L1.446...495	G6
Q9P0L1.517...564	G6
Q9P0L1.577...616	G6
Q9P0L1.688...754	G6
Q9P0W2.152...176	G6
Q9P127.11...70	G6
Q9P243.274...311	G6
Q9P243.323...346	G6
Q9P243.813...839	G6
Q9P255.146...171	G6
Q9P255.200...213	G6
Q9P255.229...253	G6
Q9P255.275...299	G6
Q9P255.308...343	G6
Q9P255.362...408	G6
Q9P286.6...24	G6
Q9P2F9.154...171	G6
Q9P2F9.211...240	G6
Q9P2J8.300...324	G6
Q9P2J8.350...376	G6
Q9P2J8.415...470	G6
Q9P2J8.475...515	G6
Q9P2J8.537...580	G6
Q9P2J8.600...626	G6
Q9P2J8.653...692	G6
Q9P2J8.699...734	G6
Q9P2J8.812...844	G6
Q9P2Y4.504...536	G6
Q9UBW7.685...715	G6
Q9UC06.147...176	G6
Q9UC06.194...220	G6
Q9UC06.253...290	G6
Q9UC06.393...440	G6
Q9UC07.190...229	G6
Q9UC07.282...311	G6
Q9UC07.328...364	G6
Q9UC07.381...411	G6
Q9UC07.415...428	G6
Q9UC07.441...467	G6
Q9UC07.469...494	G6
Q9UC07.515...545	G6
Q9UDV7.551...608	G6
Q9UDV7.627...658	G6
Q9UEG4.151...182	G6
Q9UEG4.198...232	G6
Q9UEG4.243...290	G6
Q9UEG4.315...354	G6
Q9UEG4.376...422	G6
Q9UEG4.442...468	G6
Q9UEG4.484...510	G6
Q9UEG4.515...543	G6
Q9UFB7.592...643	G6
Q9UGP5.10...40	G6
Q9UIE0.161...185	G6
Q9UIE0.249...290	G6
Q9UIG0.1189...1212	G6
Q9UII5.117...162	G6
Q9UII5.184...212	G6
Q9UII5.352...396	G6
Q9UII5.499...536	G6
Q9UII5.622...651	G6
Q9UII5.695...727	G6
Q9UJL9.283...316	G6
Q9UJL9.336...375	G6
Q9UJL9.394...422	G6
Q9UJL9.425...486	G6
Q9UJL9.497...523	G6
Q9UJN7.114...139	G6
Q9UJN7.166...208	G6
Q9UJN7.226...255	G6
Q9UJN7.313...350	G6
Q9UJU3.569...604	G6
Q9UJU3.614...647	G6
Q9UJU3.651...683	G6
Q9UJU3.749...772	G6
Q9UJU3.809...846	G6
Q9UJU3.854...876	G6
Q9UJW7.406...440	G6
Q9UJW7.564...591	G6
Q9UJW7.621...649	G6
Q9UJW7.658...711	G6
Q9UJW7.728...790	G6
Q9UJW8.378...417	G6
Q9UJW8.470...505	G6
Q9UJW8.602...641	G6
Q9UK10.226...250	G6
Q9UK10.332...360	G6
Q9UK10.389...430	G6
Q9UK10.448...475	G6
Q9UK10.481...495	G6
Q9UK10.515...568	G6
Q9UK10.598...667	G6
Q9UK11.188...231	G6
Q9UK11.266...299	G6
Q9UK12.221...259	G6
Q9UK12.312...354	G6
Q9UK13.201...235	G6
Q9UK13.259...307	G6
Q9UK13.350...376	G6
Q9UK13.423...445	G6
Q9UK13.463...490	G6
Q9UK13.518...551	G6
Q9UK13.574...601	G6
Q9UKN5.666...681	G6
Q9UKT9.194...227	G6
Q9UL36.199...233	G6
Q9UL36.536...560	G6
Q9UL36.730...759	G6
Q9UL36.1010...1020	G6
Q9UL58.471...501	G6
Q9UL59.351...393	G6
Q9UL59.412...456	G6
Q9UL59.459...492	G6
Q9UL59.502...537	G6
Q9ULJ3.751...769	G6
Q9ULJ3.912...932	G6
Q9ULM2.170...193	G6
Q9ULM2.218...257	G6
Q9ULM2.273...324	G6
Q9ULM2.336...367	G6
Q9ULM2.404...432	G6
Q9ULM2.441...476	G6
Q9ULM2.498...521	G6
Q9ULM3.1...36	G6
Q9ULM6.26...36	G6
Q9UNY5.286...316	G6
Q9UNY5.324...364	G6
